phantom,TR,TE,CNR_WM_GM,noise_std_est,J
4,3600,165,1.8634360395444658,0.020097747877642624,-2.744563960455535
4,3600,170,1.8086946429961361,0.02010759516106206,-2.799305357003864
4,3600,175,1.7763859652217868,0.020000237589247766,-2.8316140347782137
4,3600,180,1.7161368844072504,0.020031116497777737,-2.8918631155927503
4,3600,185,1.653095477262537,0.019990772226038955,-2.9549045227374635
4,3600,190,1.5851675711977975,0.019999740101800285,-3.022832428802203
4,3600,195,1.5023384667260664,0.02001422864065221,-3.105661533273934
4,3600,200,1.4680738087625913,0.02014676557824284,-3.139926191237409
4,3700,10,2.6358600107538583,0.01992017827017704,-2.1001399892461423
4,3700,15,2.7674895225850786,0.019948184756474644,-1.968510477414922
4,3700,20,2.8854955247054366,0.01999640506483215,-1.850504475294564
4,3700,25,2.965600465949101,0.02002329445255185,-1.7703995340508998
4,3700,30,2.998916553441,0.0201106386641949,-1.7370834465590006
4,3700,35,3.0942083746619056,0.019919622083476793,-1.641791625338095
4,3700,40,3.1070832196272034,0.019909017366206396,-1.6289167803727973
4,3700,45,3.0605352570506463,0.02007332566381053,-1.6754647429493543
4,3700,50,3.1007592015378993,0.0200797611131529,-1.6352407984621014
4,3700,55,3.095851898431873,0.020021952565047702,-1.6401481015681276
4,3700,60,3.0584084942660734,0.020097257591556908,-1.6775915057339272
4,3700,65,3.064264534902827,0.019958485549046168,-1.6717354650971736
4,3700,70,3.040348352328122,0.020020773791176918,-1.6956516476718786
4,3700,75,3.0279105683596965,0.0199941851125688,-1.7080894316403041
4,3700,80,2.954848731629899,0.019884277127364593,-1.7811512683701016
4,3700,85,2.91867564793132,0.020030074401591044,-1.8173243520686806
4,3700,90,2.8822092531561836,0.019969863307819084,-1.853790746843817
4,3700,95,2.8385350104472264,0.019943063139811226,-1.8974649895527742
4,3700,100,2.754331787386375,0.02002065722216202,-1.9816682126136258
4,3700,105,2.694350491486576,0.02008989579771949,-2.0416495085134247
4,3700,110,2.6530238230489407,0.02001645864128074,-2.08297617695106
4,3700,115,2.5665101709148246,0.020061108995524508,-2.169489829085176
4,3700,120,2.5097819923954625,0.019997888722981787,-2.226218007604538
4,3700,125,2.440778146052707,0.019977372217561778,-2.2952218539472935
4,3700,130,2.374101138390088,0.020027583861204346,-2.361898861609913
4,3700,135,2.3134818450607906,0.02001482091573162,-2.42251815493921
4,3700,140,2.2412398690033637,0.02002596215003458,-2.494760130996637
4,3700,145,2.186599381247721,0.019942374185344145,-2.5494006187522795
4,3700,150,2.122844232555048,0.019994444769652803,-2.613155767444953
4,3700,155,2.0247742318442867,0.020079235053605565,-2.711225768155714
4,3700,160,1.9687830472493528,0.01999079593171157,-2.7672169527506476
4,3700,165,1.9008768979632227,0.020043105128331167,-2.835123102036778
4,3700,170,1.879853666132851,0.0200011238082991,-2.85614633386715
4,3700,175,1.759391927243368,0.019935727076896167,-2.9766080727566324
4,3700,180,1.7220570654847493,0.020103530913295635,-3.013942934515251
4,3700,185,1.664719353221691,0.019988282281203407,-3.07128064677831
4,3700,190,1.6130919118090912,0.019973337675172228,-3.1229080881909095
4,3700,195,1.533239325431615,0.020034403013577704,-3.2027606745683856
4,3700,200,1.5003591062104942,0.020011379020948464,-3.2356408937895065
4,3800,10,2.760412384330209,0.01994747566992948,-2.1035876156697917
4,3800,15,2.890961147257491,0.019986393213071343,-1.9730388527425098
4,3800,20,2.9584489555785067,0.020085804528615574,-1.905551044421494
4,3800,25,3.020265660154933,0.020060868450968466,-1.8437343398450676
4,3800,30,3.1101660988782784,0.020023622707897162,-1.7538339011217223
4,3800,35,3.186488819685029,0.019954101288827124,-1.6775111803149718
4,3800,40,3.1985239100652163,0.019902502774982046,-1.6654760899347845
4,3800,45,3.230813258153431,0.019816555230468155,-1.6331867418465698
4,3800,50,3.2298201354537697,0.019899694354461463,-1.634179864546231
4,3800,55,3.177215159583294,0.020053307831814363,-1.6867848404167067
4,3800,60,3.186971916202151,0.02008900162564676,-1.67702808379785
4,3800,65,3.1554198858539464,0.020063702617059222,-1.7085801141460544
4,3800,70,3.136733591726159,0.020002458022729385,-1.7272664082738416
4,3800,75,3.1042950905628124,0.019915953017729006,-1.7597049094371884
4,3800,80,3.040843000926825,0.02007708711117343,-1.8231569990731757
4,3800,85,2.97032344894104,0.020056680570612963,-1.8936765510589608
4,3800,90,2.9750894358545525,0.019884127147303695,-1.8889105641454482
4,3800,95,2.8537477199756394,0.020097652029549103,-2.0102522800243614
4,3800,100,2.7839299848357033,0.02003800314508397,-2.0800700151642975
4,3800,105,2.779609626872112,0.01992991278246229,-2.0843903731278886
4,3800,110,2.6611020939671106,0.020016949903746726,-2.20289790603289
4,3800,115,2.654176103308677,0.01992191654271339,-2.209823896691324
4,3800,120,2.5391253110380285,0.020072343688024477,-2.3248746889619722
4,3800,125,2.4831407759753388,0.020065506752018895,-2.380859224024662
4,3800,130,2.3859328433625575,0.020065927260173953,-2.4780671566374433
4,3800,135,2.3604969676982077,0.019887278984143168,-2.503503032301793
4,3800,140,2.2743366692938722,0.019969522963734956,-2.5896633307061285
4,3800,145,2.1938350017033685,0.020017438542770164,-2.6701649982966322
4,3800,150,2.163660705110646,0.02001730516464484,-2.7003392948893548
4,3800,155,2.079158952619959,0.019974292892566237,-2.784841047380042
4,3800,160,2.0118749133284566,0.02003981893438732,-2.852125086671544
4,3800,165,1.968223323849656,0.019943403968277804,-2.8957766761503447
4,3800,170,1.8838011264827534,0.019969704936260827,-2.9801988735172475
4,3800,175,1.7623126859718834,0.02025980507475959,-3.1016873140281174
4,3800,180,1.7490062900213834,0.020026189328525883,-3.1149937099786174
4,3800,185,1.7015166493842453,0.019814434613604322,-3.1624833506157555
4,3800,190,1.592363701216387,0.02008209808724704,-3.271636298783614
4,3800,195,1.5813525750679862,0.01995049753467271,-3.282647424932015
4,3800,200,1.5137829723206864,0.01982683352245067,-3.3502170276793146
4,3900,10,2.9102871582681265,0.019916828710763144,-2.0817128417318735
4,3900,15,3.0341195448141383,0.019827305847594845,-1.9578804551858617
4,3900,20,3.1083180087932742,0.020063096357510985,-1.8836819912067257
4,3900,25,3.161769141592053,0.02011853263304217,-1.8302308584079472
4,3900,30,3.237451785531938,0.019999807795199578,-1.7545482144680622
4,3900,35,3.260959861839122,0.019937179399014206,-1.731040138160878
4,3900,40,3.2766641117080813,0.020118926500341902,-1.7153358882919187
4,3900,45,3.328743208894424,0.019900614805715575,-1.6632567911055758
4,3900,50,3.2635863103904112,0.020030771666027916,-1.7284136896095887
4,3900,55,3.270556058457996,0.019978021595699818,-1.7214439415420042
4,3900,60,3.232642152702442,0.019982512448518164,-1.759357847297558
4,3900,65,3.2451040127653887,0.019981687358999405,-1.7468959872346113
4,3900,70,3.1856141234552124,0.020109911297510403,-1.8063858765447875
4,3900,75,3.127359580055583,0.020030395268554255,-1.864640419944417
4,3900,80,3.076015426493768,0.01998820570926647,-1.9159845735062322
4,3900,85,3.03142200397427,0.02000798628674581,-1.9605779960257301
4,3900,90,2.9602038449040746,0.0201118321291301,-2.0317961550959254
4,3900,95,2.9347794605739868,0.019965442721257696,-2.0572205394260132
4,3900,100,2.8649012901927575,0.02009609131501607,-2.1270987098072425
4,3900,105,2.759432112096306,0.02016955592058412,-2.232567887903694
4,3900,110,2.703467522516971,0.020116359160641153,-2.288532477483029
4,3900,115,2.6640745129389742,0.019960080600900515,-2.3279254870610258
4,3900,120,2.569387136178908,0.020088018645032346,-2.422612863821092
4,3900,125,2.5241321215732277,0.019996668599901672,-2.4678678784267722
4,3900,130,2.4541280667088343,0.02005159012907425,-2.5378719332911657
4,3900,135,2.3874552572524124,0.020017829173978006,-2.6045447427475876
4,3900,140,2.3187560550069954,0.019919328456887844,-2.6732439449930046
4,3900,145,2.2297963098128455,0.02000493043115059,-2.7622036901871545
4,3900,150,2.1685870368265627,0.020042191326095853,-2.8234129631734373
4,3900,155,2.0945485698299553,0.02001348893502807,-2.8974514301700447
4,3900,160,2.0364155127559664,0.01983790125816136,-2.9555844872440336
4,3900,165,1.976174437439891,0.019999406361092306,-3.015825562560109
4,3900,170,1.8933339725200007,0.020159153860253506,-3.0986660274799993
4,3900,175,1.8322448137213363,0.02000700452847709,-3.1597551862786637
4,3900,180,1.7884022829418886,0.019986086670017653,-3.2035977170581114
4,3900,185,1.691691633331544,0.02000828629609368,-3.300308366668456
4,3900,190,1.6560224206273626,0.01990723624414492,-3.3359775793726376
4,3900,195,1.57968363666325,0.020042821366514453,-3.4123163633367497
4,3900,200,1.5623409225762395,0.01996960830362408,-3.4296590774237607
4,4000,10,3.0233700577886986,0.01995442245023833,-2.0966299422113015
4,4000,15,3.103672110079153,0.020051292491920173,-2.016327889920847
4,4000,20,3.1834888785146918,0.019961073665222023,-1.9365111214853084
4,4000,25,3.243567275328954,0.02009970826615783,-1.8764327246710462
4,4000,30,3.3308245978291247,0.020015247244723238,-1.7891754021708755
4,4000,35,3.340159466965859,0.019991178497176503,-1.779840533034141
4,4000,40,3.3410107249006846,0.02010106745544284,-1.7789892750993155
4,4000,45,3.382789449687521,0.01996939207214541,-1.7372105503124793
4,4000,50,3.3751104928518894,0.020079672230513053,-1.7448895071481108
4,4000,55,3.344503077613605,0.020031125482162317,-1.7754969223863952
4,4000,60,3.325093328557419,0.02002047543535405,-1.7949066714425812
4,4000,65,3.3250332625946455,0.01991703044731282,-1.7949667374053546
4,4000,70,3.260026409984362,0.01988130991056995,-1.8599735900156382
4,4000,75,3.18932633077746,0.020107442039233755,-1.9306736692225401
4,4000,80,3.1430585883877886,0.020010642014195206,-1.9769414116122115
4,4000,85,3.1112825217323863,0.019984351442280668,-2.008717478267614
4,4000,90,3.0306531448902234,0.019904336219973763,-2.0893468551097767
4,4000,95,2.971207302797833,0.02000123887196825,-2.148792697202167
4,4000,100,2.90142869229449,0.019915564482229673,-2.2185713077055103
4,4000,105,2.8388088059754653,0.020037739863025462,-2.281191194024535
4,4000,110,2.764124081666657,0.020019577450644564,-2.3558759183333433
4,4000,115,2.729054048002904,0.019836190836847612,-2.390945951997096
4,4000,120,2.6094065102684225,0.02002927756934675,-2.5105934897315776
4,4000,125,2.5490058525595027,0.01995847909454977,-2.5709941474404974
4,4000,130,2.495044907351418,0.019919471752035102,-2.624955092648582
4,4000,135,2.4090509764676513,0.01999986829832434,-2.710949023532349
4,4000,140,2.326080537567126,0.020029592976362608,-2.793919462432874
4,4000,145,2.2647395964398163,0.020055001637474222,-2.855260403560184
4,4000,150,2.190940650653497,0.02005444435472472,-2.929059349346503
4,4000,155,2.1401317578336805,0.01990910542868317,-2.9798682421663196
4,4000,160,2.0255751659542165,0.020099022444174348,-3.0944248340457836
4,4000,165,1.9867014155503402,0.019935067622065313,-3.13329858444966
4,4000,170,1.909901698483747,0.019981280958335644,-3.210098301516253
4,4000,175,1.8730069768396238,0.02010307597198378,-3.2469930231603765
4,4000,180,1.7934522791198453,0.02002079106881328,-3.326547720880155
4,4000,185,1.7524473111339973,0.019968285282306673,-3.367552688866003
4,4000,190,1.6584366091102025,0.020132101011279206,-3.461563390889798
4,4000,195,1.575872838193839,0.01995516998390949,-3.544127161806161
4,4000,200,1.5163147376880666,0.019995525723919466,-3.6036852623119335
5,200,10,1.1381096812853724,0.020020381370024248,0.8821096812853724
5,200,15,0.9418861943390304,0.02009421075155272,0.6858861943390304
5,200,20,0.7898191883591829,0.020165240749872054,0.5338191883591829
5,200,25,0.6613311562399956,0.019966997719819725,0.4053311562399956
5,200,30,0.5574606283315352,0.019883610857467683,0.3014606283315352
5,200,35,0.42869654048761424,0.02000054264752061,0.17269654048761424
5,200,40,0.31500177676469,0.020063346913920473,0.059001776764689984
5,200,45,0.21498200812496251,0.019850572178216418,-0.04101799187503749
5,200,50,0.10723421799966913,0.020016474580338242,-0.14876578200033086
5,200,55,0.05135336171799146,0.01980622883720607,-0.20464663828200855
5,200,60,0.024464936696270433,0.02003046129896931,-0.23153506330372958
5,200,65,0.06686479647166318,0.020100177403108432,-0.18913520352833682
5,200,70,0.13273450931877534,0.01995390384779243,-0.12326549068122467
5,200,75,0.18002357670807342,0.0200202421524504,-0.07597642329192658
5,200,80,0.23216602216341425,0.019933495131971537,-0.02383397783658575
5,200,85,0.2748874033713252,0.020042988017981014,0.018887403371325218
5,200,90,0.3059449541736968,0.02001989218412319,0.04994495417369682
5,200,95,0.3021938233809928,0.019897110034483034,0.046193823380992816
5,200,100,0.3363828033882265,0.019912734839731886,0.08038280338822651
5,200,105,0.37105157143298656,0.019922014663321528,0.11505157143298655
5,200,110,0.37271193643367573,0.019994943618196374,0.11671193643367572
5,200,115,0.3889003033208644,0.019996802596643076,0.1329003033208644
5,200,120,0.4179855619823091,0.01994417100107771,0.16198556198230907
5,200,125,0.43169406864421445,0.01995460547878851,0.17569406864421444
5,200,130,0.3955250698259809,0.01999487244406092,0.1395250698259809
5,200,135,0.4047619728074912,0.0200352199088779,0.1487619728074912
5,200,140,0.43822383255816627,0.019894595450085782,0.18222383255816627
5,200,145,0.4271745977587878,0.020072329683722235,0.1711745977587878
5,200,150,0.4428959349286878,0.019963059787479476,0.18689593492868778
5,200,155,0.4346660963864984,0.020014406315388887,0.17866609638649839
5,200,160,0.42061605435222993,0.02008647904130991,0.16461605435222992
5,200,165,0.45680694897210805,0.01991774137248214,0.20080694897210805
5,200,170,0.4276854445236142,0.020096524905287832,0.17168544452361417
5,200,175,0.42543126669248466,0.019996771787329445,0.16943126669248465
5,200,180,0.40825257789598735,0.019846683655079904,0.15225257789598734
5,200,185,0.40245769612243065,0.0201310859982242,0.14645769612243065
5,200,190,0.40594557991306757,0.01999767506514526,0.14994557991306756
5,200,195,0.39589587120786796,0.020143570849462104,0.13989587120786795
5,200,200,0.3672003229724344,0.0200074003477904,0.11120032297243437
5,300,10,1.4373549146446,0.020044125365375382,1.0533549146446002
5,300,15,1.186381347884086,0.019945014610826584,0.8023813478840859
5,300,20,0.9825658573019831,0.02015469791511367,0.5985658573019831
5,300,25,0.7913315218667061,0.019933582703829517,0.40733152186670607
5,300,30,0.5899604576284486,0.020010592859488016,0.2059604576284486
5,300,35,0.44738452274105966,0.01988529816079566,0.06338452274105966
5,300,40,0.30929012523565347,0.01988177697511033,-0.07470987476434654
5,300,45,0.16528891677858443,0.019907812611095706,-0.21871108322141558
5,300,50,0.07755576921917842,0.020025761014489833,-0.3064442307808216
5,300,55,0.03662721225367438,0.02001916346809679,-0.34737278774632563
5,300,60,0.14680574037905864,0.020036426916690185,-0.23719425962094137
5,300,65,0.20252822632388126,0.020057757170571802,-0.18147177367611875
5,300,70,0.28764967625010424,0.02000482768804572,-0.09635032374989577
5,300,75,0.35154107222835407,0.02009052591036764,-0.03245892777164594
5,300,80,0.4249689668249986,0.020024822699678067,0.040968966824998565
5,300,85,0.4582052824650709,0.019913151976772053,0.07420528246507091
5,300,90,0.5119082132117037,0.020102880023984672,0.12790821321170365
5,300,95,0.523646311267795,0.019971011356457857,0.13964631126779503
5,300,100,0.5655031204735189,0.019969279207757346,0.1815031204735189
5,300,105,0.5898711501601851,0.01999148398557383,0.2058711501601851
5,300,110,0.6142134643630751,0.019910624704905386,0.2302134643630751
5,300,115,0.6272267587104005,0.0200555197628564,0.24322675871040045
5,300,120,0.660590133761771,0.0200739719030737,0.276590133761771
5,300,125,0.636362156222261,0.020219834218329784,0.252362156222261
5,300,130,0.6526512486377218,0.020032526220826418,0.26865124863772183
5,300,135,0.6639362574251174,0.019924843756956162,0.2799362574251174
5,300,140,0.676400921661101,0.019975182122219024,0.292400921661101
5,300,145,0.6937685178704559,0.01995177039213518,0.3097685178704559
5,300,150,0.6639589402401578,0.019962338543510396,0.27995894024015777
5,300,155,0.6646078746995301,0.019907250196040987,0.2806078746995301
5,300,160,0.6631815403330433,0.01997179624813709,0.2791815403330433
5,300,165,0.6595042241945615,0.019956914904880798,0.27550422419456144
5,300,170,0.6456243346946916,0.020094689996438424,0.2616243346946916
5,300,175,0.6245257097301706,0.02000717945742267,0.24052570973017062
5,300,180,0.6161872770388631,0.019888077166639484,0.2321872770388631
5,300,185,0.6073272146111767,0.020045068119574183,0.22332721461117666
5,300,190,0.597541680191518,0.01998683474689733,0.21354168019151798
5,300,195,0.5667776367843081,0.0199587018239618,0.18277763678430814
5,300,200,0.5600462762887237,0.020057181096196093,0.1760462762887237
5,400,10,1.605608542705879,0.020063713222252026,1.093608542705879
5,400,15,1.311249840531477,0.01995314162276475,0.799249840531477
5,400,20,1.0526864699914256,0.019988596775805362,0.5406864699914256
5,400,25,0.8214932360938348,0.02003724061450976,0.30949323609383483
5,400,30,0.5999266134791188,0.01995020726269509,0.08792661347911879
5,400,35,0.4134613112238801,0.019991683806936212,-0.09853868877611993
5,400,40,0.22268172065125594,0.019949212059864795,-0.2893182793487441
5,400,45,0.08270982731411437,0.020034076444379694,-0.42929017268588565
5,400,50,0.051644233499626685,0.020007449488075237,-0.46035576650037335
5,400,55,0.21166282937013756,0.0199355048402813,-0.3003371706298624
5,400,60,0.31361878499785606,0.020108690423328128,-0.19838121500214395
5,400,65,0.4151750192566961,0.019969330130627426,-0.09682498074330392
5,400,70,0.4809559369220905,0.020126187300476488,-0.031044063077909523
5,400,75,0.5620396363377591,0.020028732477810344,0.0500396363377591
5,400,80,0.644979092815802,0.01985296874877576,0.132979092815802
5,400,85,0.6855186224327487,0.019930994388956527,0.17351862243274874
5,400,90,0.7001225156584292,0.020094579629772576,0.1881225156584292
5,400,95,0.775059076900199,0.019826740875617532,0.26305907690019903
5,400,100,0.8188122085013791,0.019990640481029047,0.30681220850137914
5,400,105,0.8275229839729467,0.020042643875721727,0.31552298397294665
5,400,110,0.8575379768038016,0.0198665733229153,0.3455379768038016
5,400,115,0.8660652062137183,0.020086348338323998,0.3540652062137183
5,400,120,0.8676704788984441,0.020131677298629167,0.35567047889844405
5,400,125,0.8843478961435572,0.020049903060434002,0.37234789614355723
5,400,130,0.8951577064068241,0.020067868055481983,0.3831577064068241
5,400,135,0.8857461784775866,0.020042367561841717,0.3737461784775866
5,400,140,0.895173243197755,0.020019093040835368,0.38317324319775503
5,400,145,0.9081792114423117,0.019937075061389305,0.3961792114423117
5,400,150,0.8779504279957058,0.020012555107645873,0.36595042799570576
5,400,155,0.8754507657957389,0.020124342515288395,0.3634507657957389
5,400,160,0.89348348986283,0.019995900180145094,0.38148348986283
5,400,165,0.8792591729394941,0.019946868488535666,0.36725917293949406
5,400,170,0.8618728576027749,0.019988264847701047,0.34987285760277487
5,400,175,0.8437425654704264,0.019928183071802875,0.33174256547042635
5,400,180,0.8380619542855613,0.02004997396116183,0.3260619542855613
5,400,185,0.7888499255160991,0.020051898891979412,0.2768499255160991
5,400,190,0.7963002791997766,0.020043767731754786,0.28430027919977663
5,400,195,0.7699769372933399,0.02009728131270358,0.2579769372933399
5,400,200,0.7539686273302388,0.019806892835396134,0.24196862733023883
5,500,10,1.6357182829127015,0.02022010713111703,0.9957182829127015
5,500,15,1.3339921238147545,0.019977609503955003,0.6939921238147545
5,500,20,1.0061607600070035,0.019963531523960725,0.3661607600070035
5,500,25,0.770822770524761,0.019955952507228966,0.130822770524761
5,500,30,0.47560935562372847,0.019982681010515528,-0.16439064437627154
5,500,35,0.29394237730434714,0.019824983200614335,-0.3460576226956529
5,500,40,0.09461740214367056,0.020026506101032904,-0.5453825978563295
5,500,45,0.07887798439165616,0.020008526842917474,-0.5611220156083438
5,500,50,0.2310804074880466,0.020053667536506087,-0.4089195925119534
5,500,55,0.36854164764041086,0.01995011844045041,-0.27145835235958915
5,500,60,0.5364827973433582,0.019938431365717515,-0.10351720265664177
5,500,65,0.604206053494514,0.020011675247792876,-0.03579394650548606
5,500,70,0.7107972076882727,0.0199621921493602,0.07079720768827269
5,500,75,0.8085381991193062,0.01999581610356328,0.16853819911930623
5,500,80,0.8877481543217529,0.020072416431642967,0.2477481543217529
5,500,85,0.9065130218808917,0.02010014066092254,0.26651302188089165
5,500,90,0.9940570353534348,0.019907524124425462,0.3540570353534348
5,500,95,1.020684441412341,0.020042836617367558,0.38068444141234103
5,500,100,1.0506157769236009,0.019982338814056404,0.41061577692360085
5,500,105,1.0886932580121844,0.020093073985077706,0.4486932580121844
5,500,110,1.0875713714441912,0.020058474787994895,0.44757137144419123
5,500,115,1.0947120423511443,0.02016804492883236,0.45471204235114426
5,500,120,1.1375377280133305,0.019928229940956416,0.4975377280133305
5,500,125,1.1435822162667009,0.019965565147804936,0.5035822162667009
5,500,130,1.1704605710282328,0.019987832782923005,0.5304605710282327
5,500,135,1.1482077868472738,0.019929739462489975,0.5082077868472737
5,500,140,1.1217321022449709,0.02008396977119823,0.4817321022449709
5,500,145,1.1301983692424578,0.020075513479954933,0.49019836924245774
5,500,150,1.1265677321667635,0.019888261258919647,0.4865677321667635
5,500,155,1.1178642405821195,0.020202453196985385,0.4778642405821195
5,500,160,1.0932696463036025,0.01993207662414051,0.45326964630360245
5,500,165,1.0548708029876293,0.019988232717606455,0.41487080298762924
5,500,170,1.0498799426334449,0.020011025387811115,0.40987994263344485
5,500,175,1.0686734329428988,0.019941434540301485,0.42867343294289884
5,500,180,1.0270900194572423,0.019921136128950242,0.3870900194572423
5,500,185,0.9852244511871251,0.020146049720193668,0.3452244511871251
5,500,190,1.006931253141676,0.019922055205571592,0.3669312531416761
5,500,195,0.9418150947715295,0.019935340628215698,0.30181509477152946
5,500,200,0.9423585301679159,0.02001643999513473,0.3023585301679159
5,600,10,1.5848557217497243,0.020032115109977627,0.8168557217497243
5,600,15,1.2445096844809416,0.019999292429528942,0.47650968448094155
5,600,20,0.8990938240823756,0.0199829405243798,0.13109382408237558
5,600,25,0.6253644902754834,0.020092409604166885,-0.14263550972451666
5,600,30,0.35118829552907826,0.02016601769751521,-0.41681170447092175
5,600,35,0.08978740513796972,0.019996485044890915,-0.6782125948620303
5,600,40,0.11025826801912318,0.020092688397052624,-0.6577417319808768
5,600,45,0.32024723330344945,0.020034933611948098,-0.44775276669655056
5,600,50,0.4464699771235562,0.020005188476164896,-0.32153002287644383
5,600,55,0.6304693607109441,0.019891897123321595,-0.13753063928905596
5,600,60,0.7698218872433156,0.020028408748180307,0.0018218872433155564
5,600,65,0.8693858480060107,0.02004239189707955,0.10138584800601069
5,600,70,0.954618033347578,0.020024303105910423,0.18661803334757798
5,600,75,1.0439647793854507,0.020012364578191964,0.2759647793854507
5,600,80,1.1303904528606306,0.019961308544097302,0.36239045286063054
5,600,85,1.1885679774173359,0.02007323715022114,0.42056797741733587
5,600,90,1.2188752187468503,0.020158024575573884,0.4508752187468503
5,600,95,1.2813312028606754,0.020037560308674783,0.5133312028606754
5,600,100,1.2977975211254777,0.019971869526331114,0.5297975211254777
5,600,105,1.3400299985321673,0.020030321112227488,0.5720299985321673
5,600,110,1.3614067954879794,0.01984337161800969,0.5934067954879794
5,600,115,1.3854832955074274,0.019904352847006798,0.6174832955074274
5,600,120,1.3880719496787082,0.01995918421068423,0.6200719496787082
5,600,125,1.3775247807423412,0.02001683420116817,0.6095247807423412
5,600,130,1.3782826325759479,0.020013851152639005,0.6102826325759478
5,600,135,1.3729025915286805,0.020044583316491463,0.6049025915286805
5,600,140,1.378581090319129,0.01988627238652639,0.6105810903191289
5,600,145,1.3656593579692593,0.02005010949367188,0.5976593579692593
5,600,150,1.3501995856555193,0.01993341553285181,0.5821995856555193
5,600,155,1.3088581312686702,0.020040948369532012,0.5408581312686702
5,600,160,1.2993605913355482,0.020088820481039882,0.5313605913355481
5,600,165,1.2608932983186496,0.020004902221852146,0.4928932983186496
5,600,170,1.2510010659794661,0.02007282680390327,0.4830010659794661
5,600,175,1.2657884772174905,0.019955880302864895,0.49778847721749053
5,600,180,1.196329832089784,0.020115468187728424,0.4283298320897839
5,600,185,1.1987056109022827,0.02000655115587813,0.43070561090228265
5,600,190,1.166603011576545,0.019970095576981702,0.3986030115765449
5,600,195,1.1345126232285592,0.02002298653617278,0.36651262322855915
5,600,200,1.1166503505167757,0.019917709337405037,0.34865035051677573
5,700,10,1.4948359862069225,0.019900261783323034,0.5988359862069225
5,700,15,1.1010254234005117,0.020015492058952884,0.20502542340051166
5,700,20,0.7408282822023904,0.020050374698048493,-0.15517171779760963
5,700,25,0.4182301464963426,0.02006212247911902,-0.4777698535036574
5,700,30,0.13464306273401117,0.020121074033367978,-0.7613569372659889
5,700,35,0.13365306874754224,0.01985416999435544,-0.7623469312524578
5,700,40,0.349845730424819,0.020102660379124164,-0.5461542695751811
5,700,45,0.5549338821813643,0.019991335111494413,-0.3410661178186357
5,700,50,0.7197763443485705,0.01997400174206142,-0.1762236556514295
5,700,55,0.8883548508765814,0.020050188784950834,-0.007645149123418626
5,700,60,0.989573696020015,0.019951270528209965,0.09357369602001497
5,700,65,1.1091106901606147,0.020065668948942787,0.21311069016061468
5,700,70,1.2306457744557144,0.0198947907157513,0.3346457744557144
5,700,75,1.331288449581987,0.01996097884602171,0.435288449581987
5,700,80,1.4049118911321774,0.01995651437969999,0.5089118911321774
5,700,85,1.449872876220217,0.020047888995624936,0.5538728762202171
5,700,90,1.535822806378974,0.020000872885826197,0.639822806378974
5,700,95,1.5516853402797832,0.019971467142522514,0.6556853402797832
5,700,100,1.554844102270599,0.019888203433848985,0.658844102270599
5,700,105,1.5890039756680991,0.020020750180393825,0.6930039756680991
5,700,110,1.6171583606855389,0.020007863852071123,0.7211583606855388
5,700,115,1.6143966431344012,0.02011263995960544,0.7183966431344012
5,700,120,1.6559962549541398,0.019995093680576743,0.7599962549541398
5,700,125,1.6456983284689681,0.0198747749328365,0.7496983284689681
5,700,130,1.6095854944819998,0.019968339094380474,0.7135854944819998
5,700,135,1.609992371801791,0.02003651624181974,0.713992371801791
5,700,140,1.6058735997491718,0.020022569079039404,0.7098735997491717
5,700,145,1.5898365504846983,0.020039604266165276,0.6938365504846983
5,700,150,1.5663474572899747,0.020060122237298382,0.6703474572899747
5,700,155,1.5599102309167183,0.019973685890179775,0.6639102309167183
5,700,160,1.5064629571692925,0.02002272627562995,0.6104629571692924
5,700,165,1.4728500824249182,0.020145942580620753,0.5768500824249182
5,700,170,1.453828891256121,0.020021800188310502,0.557828891256121
5,700,175,1.4347285983141225,0.02004866820495178,0.5387285983141225
5,700,180,1.4195555411332488,0.019899047082003334,0.5235555411332488
5,700,185,1.362358877176347,0.0201214500266866,0.46635887717634705
5,700,190,1.3286889592867568,0.020253642784501306,0.43268895928675677
5,700,195,1.318831186027276,0.019897413727945058,0.4228311860272759
5,700,200,1.2806793779382046,0.01978100640940067,0.3846793779382046
5,800,10,1.3013117310772315,0.019892939682513898,0.2773117310772315
5,800,15,0.8706218252744046,0.019994448945430784,-0.15337817472559545
5,800,20,0.48255500413196145,0.02007297697382448,-0.5414449958680385
5,800,25,0.2040218682506951,0.02006130068276617,-0.8199781317493049
5,800,30,0.13972511563429124,0.019943550352393945,-0.8842748843657088
5,800,35,0.3729263899532871,0.020057697853847315,-0.6510736100467129
5,800,40,0.6040010751707484,0.0199910087622026,-0.4199989248292516
5,800,45,0.8145072327873385,0.019951484612175968,-0.20949276721266152
5,800,50,0.9911929012865889,0.020010792652987025,-0.03280709871341114
5,800,55,1.1443691990055258,0.02007479121352266,0.12036919900552578
5,800,60,1.3021177643840205,0.020017421213237886,0.27811776438402047
5,800,65,1.4087013128372123,0.019938229514450498,0.3847013128372123
5,800,70,1.5146985367092618,0.020111385982177415,0.4906985367092618
5,800,75,1.6179349416790623,0.019831920230544125,0.5939349416790622
5,800,80,1.6790528200603398,0.01989152861980874,0.6550528200603398
5,800,85,1.7346896625910007,0.020074936314475482,0.7106896625910006
5,800,90,1.7968811714570345,0.01993122234464778,0.7728811714570345
5,800,95,1.8170433968055013,0.019914518918621876,0.7930433968055013
